CustomerID,FirstName,LastName,Gender,Phone,Email,City,State,RegionID,SignupDate,Segment,LoyaltyMember
C-01096,Khadija,Ogundipe,F,08153214653,khadija.ogundipe848@outlook.com, Warri ,Delta,R04,2023-11-16,Standard,Y
C-01097,Rotimi,Aliyu,M,09155568485,rotimi.aliyu497@gmail.com,Benin City,Edo,R04,2024-07-27,Standard,N
C-01098,Simisola,Ude,F,09155080470,simisola.ude249@hotmail.com,Abeokuta,Ogun,R02,2025-01-20,Standard,Y
C-01099,Sani,Ojo,M,08083405544,sani.ojo497@gmail.com,Ibadan,Oyo,R02,2024-06-27,Standard,N
C-01100,Wale,Ude,M,07036220838,wale.ude953@gmail.com,Abuja,FCT,R03,2023-05-27,Occasional,Y
C-01101,Wale,Salami,M,08153780065,wale.salami886@hotmail.com,Abuja,FCT,R03,2020-01-01,Standard,N
C-01102,Amina,Oladipo,F,09190103924,amina.oladipo967@gmail.com,Kano,Kano,R05,2023-07-08,Occasional,Y
C-01103,Musa,Uzo,M,08159204436,musa.uzo879@gmail.com,Abuja,FCT,R03,2022-12-26,Standard,Y
C-01104,Ronke,Ojo,F,07033781675,ronke.ojo134@gmail.com,Enugu,Enugu,R06,2023-08-18,Standard,N
C-01105,Ronke,Adebayo,F,08052567652,ronke.adebayo703@hotmail.com,Lagos,Lagos,R01,2019-06-05,Standard,N
C-01106,Yusuf,Waziri,M,07089542033,yusuf.waziri898@hotmail.com,kaduna,Kaduna,R05,2019-07-06,Standard,Y
C-01107,Maryam,Ekwueme,F,07028018470,maryam.ekwueme331@gmail.com,LAGOS,Lagos,R01,2025-04-11,Standard,N
C-01108,Chidinma,Ajayi,F,09137574902,chidinma.ajayi805@gmail.com,Warri,Delta,R04,2020-09-17,Premium,N
C-01109,Ifeanyi,Eze,M,09156423719,ifeanyi.eze823@outlook.com,Lagos,Lagos,R01,2024-09-25,Standard,N
C-01110,Ronke,Oladipo,F,09026809228,ronke.oladipo176@gmail.com,Lagos,Lagos,R01,2022-02-12,Standard,Y
C-01111,Usman,Akinwande,M,08034084939,usman.akinwande408@hotmail.com,Benin City,Edo,R04,2024-06-19,Occasional,Y
C-01112,Kelechi,Abdulrahman,M,08167341971,kelechi.abdulrahman79@outlook.com,Benin City,Edo,R04,2020-12-28,Standard,Y
C-01113,Blessing,Danjuma,F,09118884479,blessing.danjuma207@outlook.com,Enugu,Enugu,R06,2024-02-15,Standard,Y
C-01114,Kemi,Abdulrahman,F,08044450856,kemi.abdulrahman530@gmail.com,Ilorin,Kwara,R03,2020-04-30,Standard,N
C-01115,Ebuka,Ajayi,M,09168809930,ebuka.ajayi622@yahoo.com,Lagos,Lagos,R01,2025-09-23,Standard,N
C-01116,Bello,Danjuma,M,08089521572,bello.danjuma148@gmail.com,Kaduna,Kaduna,R05,2020-09-10,Occasional,Y
C-01117,Dapo,Ogbonna,M,08074234688,dapo.ogbonna731@gmail.com,Abuja,FCT,R03,2023-12-05,Premium,N
C-01118,Zainab,Kalu,F,08146983401,zainab.kalu377@yahoo.com,Port Harcourt,Rivers,R04,2024-10-20,Occasional,N
C-01119,Adaeze,Ogundipe,F,09036856392,adaeze.ogundipe227@gmail.com,Abuja,FCT,R03,2020-01-20,Standard,Y
C-01120,Wale,Abubakar,M,08131984271,wale.abubakar206@gmail.com,Lagos,Lagos,R01,2024-07-04,Standard,N
C-01121,Modupe,Ogundipe,F,09055046702,modupe.ogundipe363@gmail.com,Ibadan,Oyo,R02,2024-01-24,Premium,Y
C-01122,Bello,Afolabi,M,08038124018,bello.afolabi450@gmail.com,Enugu,Enugu,R06,2022-06-21,Occasional,N
C-01123,Bello,Nnamdi,M,08196341859,bello.nnamdi882@gmail.com,Lagos,Lagos,R01,2019-12-28,Standard,Y
C-01124,Adaeze,Adeyemi,F,09012628619,adaeze.adeyemi991@gmail.com,Warri,Delta,R04,2023-05-14,Standard,Y
C-01125,Emeka,Sambo,M,07094656087,emeka.sambo242@gmail.com,Port Harcourt,Rivers,R04,2025-07-17,Standard,Y
C-01126,Folake,Balogun,F,08047989061,folake.balogun521@gmail.com,Lagos,Lagos,R01,2023-07-10,Occasional,N
C-01127,Blessing,Ogundipe,F,08040994691,blessing.ogundipe773@gmail.com,Kano,Kano,R05,2024-07-28,Occasional,N
C-01128,Bello,Nwachukwu,M,07037698209,bello.nwachukwu39@yahoo.com,Lagos,Lagos,R01,2019-02-03,Standard,Y
C-01129,Folake,Oladipo,F,08071659369,folake.oladipo591@gmail.com,Lagos,Lagos,R01,2024-04-19,Premium,N
C-01130,Amara,Musa,F,08166907004,amara.musa245@gmail.com,Kano,Kano,R05,2019-05-21,Standard,Y
C-01131,Fatima,Adebayo,F,09015334124,fatima.adebayo348@outlook.com,Lagos,Lagos,R01,2020-06-12,Occasional,N
C-01132,Amara,Okonkwo,F,09021720603,amara.okonkwo884@hotmail.com,Lagos,Lagos,R01,2021-10-08,Occasional,Y
C-01133,Nonso,Falana,M,09063743184,nonso.falana102@gmail.com,Enugu,Enugu,R06,2021-12-03,Standard,N
C-01134,Modupe,Ogunleye,F,07068255736,modupe.ogunleye311@hotmail.com,Lagos,Lagos,R01,2021-04-30,Occasional,N
C-01135,Chuka,Onwudiwe,M,09070977271,chuka.onwudiwe850@gmail.com,Benin City,Edo,R04,2019-10-07,Premium,N
C-01136,Aisha,Chikezie,F,08069319553,aisha.chikezie258@gmail.com,Benin City,Edo,R04,2019-10-08,Standard,Y
C-01137,Modupe,Akinwande,F,08072921429,modupe.akinwande995@gmail.com,Lagos,Lagos,R01,2024-02-15,Standard,Y
C-01138,Yusuf,Uzo,M,09146578779,yusuf.uzo326@gmail.com,Port Harcourt,Rivers,R04,2022-06-26,Occasional,N
C-01139,Rukayat,Madu,F,09114636992,rukayat.madu282@gmail.com,Lagos,Lagos,R01,2024-12-07,Standard,Y
C-01140,Kemi,Uzo,F,08049107191,kemi.uzo96@gmail.com,Ibadan,Oyo,R02,2023-06-19,Occasional,N
C-01141,Kunle,Suleiman,M,09178320022,kunle.suleiman220@outlook.com,Lagos,Lagos,R01,2025-01-15,Occasional,N
C-01142,Modupe,Waziri,F,07083606184,modupe.waziri738@gmail.com,Warri,Delta,R04,2019-08-16,Premium,N
C-01143,Zainab,Fashola,F,07057608626,zainab.fashola675@gmail.com,Lagos,Lagos,R01,2023-09-04,Occasional,N
C-01144,Ifeanyi,Adesina,M,08099585351,ifeanyi.adesina743@gmail.com,Kano,Kano,R05,2019-06-26,Standard,N
C-01145,Folake,Nwosu,F,09056042516,folake.nwosu220@outlook.com,Lagos,Lagos,R01,2025-06-03,Standard,N
C-01146,Ebuka,Kalu,M,09050875834,ebuka.kalu905@hotmail.com,Lagos,Lagos,R01,2022-11-06,Standard,Y
C-01147,Zainab,Ekwueme,F,,,Abuja,FCT,R03,2024-09-26,Occasional,N
C-01148,Aisha,Fashola,F,08135828692,aisha.fashola716@hotmail.com,Ibadan,Oyo,R02,2023-06-15,Standard,Y
C-01149,Hauwa,Idris,F,08161790322,hauwa.idris324@gmail.com,Akure,Ondo,R02,2021-06-09,Standard,Y
C-01150,Yetunde,Bakare,F,09068510104,yetunde.bakare331@yahoo.com,Lagos,Lagos,R01,2020-04-02,Occasional,N
C-01151,Modupe,Ude,F,07016432460,modupe.ude250@gmail.com,Lagos,Lagos,R01,2023-04-18,Standard,Y
C-01152,Safiya,Chikezie,F,08151206092,safiya.chikezie956@gmail.com,Abuja,FCT,R03,2023-01-05,Occasional,N
C-01153,Somto,Adesina,M,07055435288,somto.adesina540@outlook.com,Abuja,FCT,R03,2023-09-16,Standard,N
C-01154,Dapo,Obi,M,09159574303,dapo.obi816@gmail.com,Onitsha,Anambra,R06,2019-03-21,Standard,N
C-01155,Femi,Ekwueme,M,08128104257,femi.ekwueme596@gmail.com,Abeokuta,Ogun,R02,2025-04-08,Standard,N
C-01156,Ifeanyi,Bello,M,08075164307,ifeanyi.bello373@gmail.com,Onitsha,Anambra,R06,2025-08-29,Standard,Y
C-01157,Ngozi,Afolabi,F,09115508003,,Lagos,Lagos,R01,2019-05-07,Standard,N
C-01158,Lekan,Salami,M,09056352489,lekan.salami431@gmail.com,Abuja,FCT,R03,2021-04-05,Standard,Y
C-01159,Modupe,Soyinka,F,09171504098,modupe.soyinka414@gmail.com,Enugu,Enugu,R06,2024-04-05,Premium,N
C-01160,Aisha,Akinwande,F,07079221515,aisha.akinwande6@gmail.com,Lagos,Lagos,R01,2021-10-12,Standard,Y
C-01161,Segun,Eze,M,07026637156,segun.eze783@yahoo.com,Kano,Kano,R05,2025-07-18,Standard,N
C-01162,Halima,Adebayo,F,09069012570,halima.adebayo887@yahoo.com,Lagos,Lagos,R01,2022-05-24,Standard,Y
C-01163,Oluchi,Adebayo,F,09136081916,oluchi.adebayo138@gmail.com,Lagos,Lagos,R01,2023-04-25,Occasional,N
C-01164,Ikenna,Nwosu,M,08149665494,,Onitsha,Anambra,R06,2020-07-30,Standard,N
C-01165,Lekan,Iheanacho,M,08177072304,lekan.iheanacho531@yahoo.com,Lagos,Lagos,R01,2025-10-05,Standard,Y
C-01166,Ayodeji,Ude,M,07052681565,ayodeji.ude405@gmail.com,Ilorin,Kwara,R03,2019-11-04,Premium,N
C-01167,Titilayo,Ekwueme,F,08061985467,titilayo.ekwueme685@yahoo.com,Lagos,Lagos,R01,2025-08-12,Standard,N
C-01168,Zainab,Okonkwo,F,09144467781,zainab.okonkwo283@yahoo.com,Lagos,Lagos,R01,2020-02-09,Standard,N
C-01169,Ijeoma,Iheanacho,F,09185370340,ijeoma.iheanacho310@gmail.com,Lagos,Lagos,R01,2025-09-18,Standard,Y
C-01170,Nneka,Aliyu,F,09177539584,nneka.aliyu451@hotmail.com,Lagos,Lagos,R01,2025-05-07,Standard,N
C-01171,Wale,Chikezie,M,07080923644,wale.chikezie531@gmail.com,Port Harcourt,Rivers,R04,2025-02-20,Occasional,N
C-01172,Somto,Oladipo,M,08050756817,somto.oladipo45@gmail.com,Lagos,Lagos,R01,2021-03-06,Occasional,Y
C-01173,Bello,Oladipo,M,08053007572,bello.oladipo586@outlook.com,Ibadan,Oyo,R02,2023-12-04,Standard,N
C-01174,Safiya,Idris,F,09158772423,safiya.idris172@yahoo.com,Onitsha,Anambra,R06,2023-08-06,Occasional,N
C-01175,Usman,Nwosu,M,07076531144,usman.nwosu521@hotmail.com, Abuja ,FCT,R03,2025-06-07,Standard,Y
C-01176,Blessing,Abubakar,F,08133782569,blessing.abubakar214@outlook.com,Lagos,Lagos,R01,2023-05-08,Premium,Y
C-01177,Kemi,Nnamdi,F,08178046549,kemi.nnamdi121@gmail.com,Abuja,FCT,R03,2021-06-09,Standard,N
C-01178,Bisi,Musa,F,07033280570,bisi.musa86@gmail.com,Benin City,Edo,R04,2024-01-28,Standard,N
C-01179,Kemi,Soyinka,F,08073108109,kemi.soyinka467@gmail.com,Ibadan,Oyo,R02,2022-06-14,Occasional,N
C-01180,Safiya,Eze,F,07014895840,safiya.eze107@yahoo.com,Lagos,Lagos,R01,2020-01-06,Occasional,N
C-01181,Ebuka,Uzo,M,09021959429,,Port Harcourt,Rivers,R04,2019-04-13,Standard,N
C-01182,Khadija,Ajayi,F,09197797016,khadija.ajayi789@outlook.com,Abuja,FCT,R03,2021-06-05,Premium,Y
C-01183,Musa,Ezenwa,M,07041464236,musa.ezenwa819@gmail.com,Lagos,Lagos,R01,2021-10-12,Standard,Y
C-01184,Ayodeji,Suleiman,M,09111098591,ayodeji.suleiman517@gmail.com,Lagos,Lagos,R01,2023-10-17,Occasional,Y
C-01185,Yetunde,Adebayo,F,09132107104,yetunde.adebayo657@yahoo.com,Akure,Ondo,R02,2021-09-27,Standard,Y
C-01186,Ronke,Oyelaran,F,07066571469,,Lagos,Lagos,R01,2022-11-24,Occasional,Y
C-01187,Aisha,Waziri,F,09068722238,aisha.waziri534@outlook.com,Lagos,Lagos,R01,2020-04-29,Standard,N
C-01188,Lekan,Afolabi,M,08080651112,lekan.afolabi731@yahoo.com,Lagos,Lagos,R01,2024-05-22,Standard,Y
C-01189,Simisola,Okonkwo,F,08141520572,simisola.okonkwo208@outlook.com,Ibadan,Oyo,R02,2020-06-17,Standard,Y
C-01190,Simisola,Sambo,F,09079979505,simisola.sambo108@yahoo.com,Abuja,FCT,R03,2025-02-28,Standard,Y
C-01191,Chiamaka,Chikezie,F,07033261536,chiamaka.chikezie301@outlook.com,Lagos,Lagos,R01,2021-06-17,Occasional,N
C-01192,Oluchi,Iheanacho,F,07029388916,oluchi.iheanacho646@yahoo.com,Abuja,FCT,R03,2019-11-28,Occasional,N
C-01193,Kelechi,Nwosu,M,09018793112,kelechi.nwosu389@hotmail.com,Kano,Kano,R05,2024-02-04,Occasional,Y
C-01194,Lekan,Musa,M,07017246430,lekan.musa335@hotmail.com,Lagos,Lagos,R01,2024-07-12,Standard,N
C-01195,Adanna,Ajayi,F,09030094735,adanna.ajayi230@outlook.com,Abeokuta,Ogun,R02,2020-07-10,Occasional,Y
C-01196,Aisha,Ezenwa,F,08019829557,aisha.ezenwa466@gmail.com,Lagos,Lagos,R01,2022-09-09,Standard,N
C-01197,Folake,Oyelaran,F,09118816519,folake.oyelaran248@yahoo.com,Lagos,Lagos,R01,2021-02-14,Occasional,Y
C-01198,Ebuka,Salami,M,07046429908,ebuka.salami85@gmail.com,Warri,Delta,R04,2023-06-16,Occasional,Y
C-01199,Zainab,Nwachukwu,F,09186520290,zainab.nwachukwu318@yahoo.com,Benin City,Edo,R04,2022-05-23,Standard,Y
C-01200,Dapo,Salami,M,07079647883,dapo.salami877@yahoo.com,Abuja ,FCT,R03,2022-07-07,Standard,Y
C-01201,Rukayat,Igwe,F,08021402047,rukayat.igwe334@gmail.com,kaduna,Kaduna,R05,2023-09-06,Standard,Y
C-01202,Segun,Onwudiwe,M,08069448091,segun.onwudiwe245@gmail.com,Port Harcourt,Rivers,R04,2022-07-17,Standard,N
C-01203,Adanna,Obi,F,09165817552,adanna.obi318@gmail.com,Abuja,FCT,R03,2020-10-23,Occasional,N
C-01204,Ngozi,Waziri,F,08017717804,ngozi.waziri497@gmail.com,Kaduna,Kaduna,R05,2023-08-07,Occasional,Y
C-01205,Chinedu,Obi,M,09122152551,chinedu.obi267@gmail.com,Enugu,Enugu,R06,2022-07-18,Standard,N
C-01206,Yetunde,Ekwueme,F,09152805824,yetunde.ekwueme495@hotmail.com,Lagos,Lagos,R01,2024-05-25,Standard,Y
C-01207,Amara,Hassan,F,08082848110,amara.hassan397@yahoo.com,Ibadan,Oyo,R02,2023-05-02,Premium,Y
C-01208,Hauwa,Lawal,F,07058989651,hauwa.lawal471@gmail.com,Abuja,FCT,R03,2019-08-19,Occasional,Y
C-01209,Halima,Hassan,F,09130788085,halima.hassan580@gmail.com,Lagos,Lagos,R01,2024-05-12,Occasional,N
C-01210,Yetunde,Abubakar,F,08119984955,yetunde.abubakar793@hotmail.com,Ilorin,Kwara,R03,2020-10-23,Standard,N
C-01211,Oluchi,Madu,F,09011732733,oluchi.madu547@outlook.com,Port Harcourt,Rivers,R04,2021-06-27,Occasional,Y
C-01212,Gbenga,Obi,M,09139917048,gbenga.obi675@yahoo.com,Ibadan,Oyo,R02,2019-08-30,Standard,Y
C-01213,Chuka,Adebayo,M,07011465212,chuka.adebayo886@gmail.com,Ibadan,Oyo,R02,2022-09-11,Standard,N
C-01214,Somto,Aliyu,M,09035310241,somto.aliyu405@yahoo.com,Port Harcourt,Rivers,R04,2021-03-11,Standard,N
C-01215,Nonso,Balogun,M,09122305862,nonso.balogun763@gmail.com,Lagos ,Lagos,R01,2025-11-18,Premium,Y
C-01216,Bolanle,Ajayi,F,09043309664,bolanle.ajayi751@gmail.com,Ilorin,Kwara,R03,2022-04-13,Standard,N
C-01217,Khadija,Iheanacho,F,09172729548,khadija.iheanacho804@outlook.com,Ibadan,Oyo,R02,2020-10-13,Standard,Y
C-01218,Tunde,Oladipo,M,08186970294,tunde.oladipo89@gmail.com,Kano,Kano,R05,2019-03-01,Standard,N
C-01219,Amara,Yakubu,F,08124562346,amara.yakubu276@gmail.com,Abuja,FCT,R03,2020-07-25,Standard,N
C-01220,Yetunde,Onyeka,F,08197962023,yetunde.onyeka906@gmail.com,Lagos,Lagos,R01,2022-01-14,Premium,N
C-01221,Simisola,Baba,F,08156813372,simisola.baba593@hotmail.com,Lagos,Lagos,R01,2022-06-18,Standard,Y
C-01222,Oluchi,Adeyemi,F,09170118740,oluchi.adeyemi610@yahoo.com,Abuja,FCT,R03,2025-03-01,Standard,Y
C-01223,Tanko,Mohammed,M,08138960166,tanko.mohammed209@gmail.com,Lagos,Lagos,R01,2022-02-21,Standard,N
C-01224,Chiamaka,Bello,F,09019217316,chiamaka.bello735@gmail.com,Kano,Kano,R05,2024-03-09,Occasional,Y
C-01225,Ronke,Tanimu,F,08073919780,ronke.tanimu620@outlook.com,Onitsha,Anambra,R06,2025-03-18,Occasional,N
C-01226,Segun,Ude,M,09070593796,segun.ude925@yahoo.com,Lagos,Lagos,R01,2020-11-21,Occasional,Y
C-01227,Bello,Kalu,M,08060984857,bello.kalu88@yahoo.com,Lagos,Lagos,R01,2021-07-07,Standard,N
C-01228,Kelechi,Okonkwo,M,07033441745,kelechi.okonkwo98@outlook.com,Kano,Kano,R05,2025-04-22,Occasional,Y
C-01229,Safiya,Lawal,F,08049147313,safiya.lawal375@yahoo.com,Lagos,Lagos,R01,2021-05-15,Standard,N
C-01230,Zainab,Onwudiwe,F,08112383117,zainab.onwudiwe392@gmail.com,Abeokuta,Ogun,R02,2020-05-14,Premium,N
C-01231,Femi,Ajayi,M,07080341498,,Abuja,FCT,R03,2019-06-09,Standard,N
C-01232,Lekan,Eze,M,09049738565,lekan.eze747@hotmail.com,Lagos,Lagos,R01,2022-11-06,Premium,N
C-01233,Somto,Okonkwo,M,08095532929,somto.okonkwo257@hotmail.com,Lagos,Lagos,R01,2023-11-26,Occasional,Y
C-01234,Amara,Ude,F,07054462976,amara.ude233@gmail.com,Warri,Delta,R04,2019-04-13,Occasional,Y
C-01235,Kemi,Adesina,F,09130179776,kemi.adesina455@gmail.com,Lagos,Lagos,R01,2021-04-07,Occasional,Y
C-01236,Halima,Nwachukwu,F,07050042434,halima.nwachukwu300@gmail.com,Kano,Kano,R05,2022-01-29,Occasional,N
C-01237,Nonso,Danjuma,M,07026778564,nonso.danjuma190@gmail.com,Lagos,Lagos,R01,2019-06-08,Standard,N
C-01238,Titilayo,Uzo,F,09135481893,titilayo.uzo274@gmail.com,Lagos,Lagos,R01,2019-01-09,Standard,Y
C-01239,Amina,Sambo,F,08177928033,amina.sambo383@gmail.com,Onitsha,Anambra,R06,2025-03-03,Standard,Y
C-01240,Nonso,Chikezie,M,,nonso.chikezie843@hotmail.com,Lagos,Lagos,R01,2021-02-11,Occasional,N
C-01241,Titilayo,Ogunleye,F,09171299986,titilayo.ogunleye277@outlook.com,Lagos,Lagos,R01,2022-08-06,Standard,Y
C-01242,Folake,Olawale,F,08094249661,folake.olawale45@gmail.com,Port Harcourt,Rivers,R04,2025-09-08,Occasional,Y
C-01243,Chinedu,Bakare,M,07067243423,chinedu.bakare293@gmail.com,Onitsha,Anambra,R06,2022-11-18,Standard,Y
C-01244,Rukayat,Bakare,F,08198247323,rukayat.bakare428@hotmail.com,Lagos,Lagos,R01,2023-03-11,Occasional,Y
C-01245,Tanko,Ogbonna,M,09066943072,tanko.ogbonna976@gmail.com,Lagos,Lagos,R01,2022-09-03,Premium,Y
C-01246,Oluchi,Oyelaran,F,07078672035,oluchi.oyelaran122@outlook.com,Akure,Ondo,R02,2021-11-26,Standard,Y
C-01247,Amara,Afolabi,F,09070900083,amara.afolabi622@hotmail.com,Kano,Kano,R05,2019-05-24,Premium,Y
C-01248,Folake,Adebayo,F,08010411420,folake.adebayo144@gmail.com,Kaduna,Kaduna,R05,2022-02-05,Standard,Y
C-01249,Halima,Bello,F,08125197784,halima.bello645@gmail.com,Enugu,Enugu,R06,2022-09-12,Standard,Y
C-01250,Nneka,Shehu,F,08148349904,nneka.shehu974@hotmail.com,Kano,Kano,R05,2019-11-10,Standard,N
C-01251,Khadija,Okonkwo,F,08042371664,khadija.okonkwo326@yahoo.com,Abuja,FCT,R03,2025-03-17,Occasional,Y
C-01252,Funke,Shehu,F,07088700042,funke.shehu746@gmail.com,Lagos,Lagos,R01,2024-06-21,Standard,N
C-01253,Rotimi,Tanimu,M,08190695989,rotimi.tanimu824@yahoo.com,Enugu,Enugu,R06,2024-04-24,Standard,N
C-01254,Rukayat,Oyelaran,F,08160425242,rukayat.oyelaran578@yahoo.com,Enugu,Enugu,R06,2022-04-03,Standard,Y
C-01255,Wale,Shehu,M,09164377501,wale.shehu308@outlook.com,Warri,Delta,R04,2023-12-18,Occasional,Y
C-01256,Tunde,Obi,M,08012435609,tunde.obi426@gmail.com,Ibadan,Oyo,R02,2019-09-29,Premium,Y
C-01257,Maryam,Ezenwa,F,08152361582,maryam.ezenwa900@gmail.com,Lagos ,Lagos,R01,2019-08-20,Standard,N
C-01258,Titilayo,Uzo,F,07051816810,titilayo.uzo950@hotmail.com,Port Harcourt,Rivers,R04,2021-09-03,Standard,Y
C-01259,Ibrahim,Adesina,M,08083103180,ibrahim.adesina617@gmail.com,Ibadan,Oyo,R02,2020-12-16,Occasional,Y
C-01260,Rukayat,Onwudiwe,F,09083578466,rukayat.onwudiwe325@hotmail.com,Abuja,FCT,R03,2020-07-01,Occasional,N
C-01261,Oluchi,Onwudiwe,F,08140029095,oluchi.onwudiwe74@hotmail.com,Benin City,Edo,R04,2021-02-24,Standard,Y
C-01262,Abdullahi,Nwosu,M,08159602879,abdullahi.nwosu778@gmail.com,Ibadan,Oyo,R02,2022-01-07,Standard,N
C-01263,Kelechi,Okonkwo,M,09078271331,kelechi.okonkwo237@gmail.com,Lagos,Lagos,R01,2023-01-10,Standard,Y
C-01264,Nneka,Adeyemi,F,08146812033,nneka.adeyemi484@gmail.com,Ibadan,Oyo,R02,2019-04-10,Standard,Y
C-01265,Bisi,Idris,F,08146925933,bisi.idris234@gmail.com,Ibadan,Oyo,R02,2022-11-23,Standard,Y
C-01266,Hauwa,Okonkwo,F,09171567983,hauwa.okonkwo739@gmail.com,Abeokuta,Ogun,R02,2021-01-28,Standard,Y
C-01267,Wale,Iheanacho,M,08160316460,wale.iheanacho426@yahoo.com,Abuja,FCT,R03,2020-01-03,Occasional,N
C-01268,Yetunde,Lawal,F,09144201740,yetunde.lawal743@gmail.com,Ibadan,Oyo,R02,2020-04-08,Standard,Y
C-01269,Tanko,Igwe,M,09165751129,tanko.igwe911@gmail.com,Port Harcourt,Rivers,R04,2025-11-24,Standard,N
C-01270,Funke,Nnamdi,F,08039844172,funke.nnamdi979@yahoo.com,Port Harcourt,Rivers,R04,2024-09-03,Standard,Y
C-01271,Nasir,Nwosu,M,07084521015,nasir.nwosu235@yahoo.com,Lagos,Lagos,R01,2025-04-29,Standard,Y
C-01272,Fatima,Oladipo,F,09185895604,fatima.oladipo532@yahoo.com,Onitsha,Anambra,R06,2021-02-04,Occasional,N
C-01273,Rotimi,Balogun,M,09157743212,rotimi.balogun830@hotmail.com,Abeokuta,Ogun,R02,2020-03-07,Occasional,Y
C-01274,Emeka,Umeh,M,08013902453,emeka.umeh438@gmail.com,Port Harcourt,Rivers,R04,2020-07-10,Standard,N
C-01275,Blessing,Aliyu,F,07043232404,blessing.aliyu571@gmail.com,Port Harcourt,Rivers,R04,2020-07-27,Standard,Y
C-01276,Folake,Musa,F,08188370524,folake.musa20@gmail.com,Lagos,Lagos,R01,2024-03-01,Standard,N
C-01277,Somto,Ogunleye,M,09188151496,somto.ogunleye155@hotmail.com,Ibadan,Oyo,R02,2024-09-16,Occasional,Y
C-01278,Titilayo,Ude,F,09013722167,titilayo.ude314@hotmail.com,Abuja,FCT,R03,2023-09-23,Standard,Y
C-01279,Nneka,Garba,F,08168558098,nneka.garba695@yahoo.com,Kano,Kano,R05,2020-05-10,Occasional,N
C-01280,Modupe,Mohammed,F,09136202195,modupe.mohammed465@hotmail.com,Lagos,Lagos,R01,2019-04-05,Standard,Y
C-01281,Ronke,Balogun,F,09169318537,ronke.balogun259@yahoo.com,Enugu,Enugu,R06,2020-01-24,Standard,N
C-01282,Somto,Umeh,M,09113153686,somto.umeh748@yahoo.com,Lagos,Lagos,R01,2025-05-05,Occasional,Y
C-01283,Yetunde,Uzo,F,09184984968,yetunde.uzo615@gmail.com,Kano,Kano,R05,2024-12-05,Standard,N
C-01284,Titilayo,Kalu,F,08171943015,titilayo.kalu890@outlook.com,Ibadan,Oyo,R02,2023-12-15,Premium,N
C-01285,Halima,Chikezie,F,07099359475,halima.chikezie820@gmail.com,Lagos,Lagos,R01,2022-01-12,Occasional,Y
C-01286,Uche,Okonkwo,M,09178802764,uche.okonkwo655@hotmail.com,Abuja ,FCT,R03,2022-01-22,Occasional,Y
C-01287,Modupe,Soyinka,F,08090966760,modupe.soyinka170@gmail.com,Kaduna,Kaduna,R05,2023-10-08,Standard,Y
C-01288,Bello,Eze,M,09050139084,bello.eze872@yahoo.com,Ibadan,Oyo,R02,2020-05-01,Occasional,Y
C-01289,Wale,Salami,M,08140138266,wale.salami268@hotmail.com,Lagos,Lagos,R01,2024-08-08,Standard,Y
C-01290,Bolanle,Onwudiwe,F,08025637235,bolanle.onwudiwe474@gmail.com,Abuja,FCT,R03,2022-08-29,Occasional,N
C-01291,Titilayo,Soyinka,F,09143241490,titilayo.soyinka975@yahoo.com,Lagos,Lagos,R01,2021-05-15,Standard,N
C-01292,Kunle,Sambo,M,09053904360,kunle.sambo254@gmail.com,Kano,Kano,R05,2023-10-07,Occasional,Y
C-01293,Amara,Eze,F,09158237112,amara.eze346@yahoo.com,Ibadan,Oyo,R02,2021-08-19,Standard,Y
C-01294,Chiamaka,Waziri,F,08129000102,chiamaka.waziri377@gmail.com,Lagos,Lagos,R01,2021-02-01,Standard,N
C-01295,Chidinma,Akinwande,F,09191788046,chidinma.akinwande860@hotmail.com,Ibadan,Oyo,R02,2019-05-08,Occasional,N
C-01296,Ebuka,Oyelaran,M,08027471865,ebuka.oyelaran501@gmail.com,Enugu,Enugu,R06,2020-03-29,Standard,Y
C-01297,Chidinma,Obi,F,09143233426,chidinma.obi272@gmail.com,Enugu,Enugu,R06,2019-01-25,Standard,N
C-01298,Safiya,Kalu,F,08041264899,safiya.kalu39@gmail.com,Lagos,Lagos,R01,2025-10-07,Standard,N
C-01299,Musa,Anyanwu,M,,musa.anyanwu893@hotmail.com,Lagos,Lagos,R01,2019-06-23,Standard,Y
C-01300,Nonso,Chikezie,M,09177365325,nonso.chikezie581@gmail.com,Abuja,FCT,R03,2020-11-10,Standard,N
C-01301,Sani,Musa,M,09039717103,sani.musa492@gmail.com,Lagos,Lagos,R01,2022-04-18,Occasional,Y
C-01302,Fatima,Shehu,F,09041867804,fatima.shehu291@gmail.com,Abuja,FCT,R03,2021-10-21,Occasional,Y
C-01303,Uche,Adeyemi,M,08059665823,uche.adeyemi157@outlook.com,Lagos,Lagos,R01,2019-11-04,Standard,Y
C-01304,Abdullahi,Igwe,M,09132617730,abdullahi.igwe950@gmail.com,Lagos,Lagos,R01,2022-11-08,Standard,Y
C-01305,Hauwa,Yakubu,F,08136238529,hauwa.yakubu355@hotmail.com,Kano,Kano,R05,2025-02-01,Standard,Y
C-01306,Chidinma,Abubakar,F,09021773039,,Lagos,Lagos,R01,2023-05-01,Premium,Y
C-01307,Somto,Ekwueme,M,09194856474,somto.ekwueme443@outlook.com,Enugu,Enugu,R06,2020-09-19,Standard,N
C-01308,Ronke,Madu,F,09128514320,ronke.madu151@gmail.com,Lagos,Lagos,R01,2021-02-10,Standard,N
